nom;id;url;daily_price;weekly_price;description;img_link;tag_list;img_id;title_nl;text_nl
SILOS À BÉTON MODÈLE DEBOUT;;https://www.boels.be/fr/louer/travail-du-beton-et-de-la-pierre/couler-du-beton/silos-a-beton-modele-debout;€ 111,93;€ 111,93;Silos à béton pour couler sols, murs et fondations. Le châssis stable vous permet d’œuvrer en toute sécurité, partout. Les silos avec baquet de levage sont parfaits pour couler des constructions de murs creux, ce qui évite de devoir utiliser des consoles de coulage.[10900] modèle vertical, décharge latérale et ouvertures pour fourches[10906,10907] flexible disponible au mètre[10906,10907] pour des longueurs de flexible plus importantes disponible avec commande à chaîne;https://www.boels.be/assets/modules/products/silos_a_beton_modele_debout_big_1.jpg; + Matériel de Chantier + Chaussures de protection obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_silos_a_beton_modele_debout_big_1.jpg;;
MORTIER - MALAXEURS / POMPE;;https://www.boels.be/fr/louer/travail-du-beton-et-de-la-pierre/couler-du-beton/mortier-malaxeurs-pompe;p.s.d.;p.s.d.;Malaxeurs puissants que vous pouvez utiliser partout. Idéal pour, par exemple, le plâtrier, le poseur de sols, le maçon, le jointoyeur et le poseur de granito. Ces machines assurent un malaxage rapide et optimal, entre autres, du crépi, du mortier et du plâtre, que vous pouvez pomper jusqu’à 25 m.ONE CALL 070-22 28 18 (€ 0,15 p/min.);https://www.boels.be/assets/modules/products/mortier_malaxeurs_pompe_big_1.jpg;;https@__www.boels.be_assets_modules_products_mortier_malaxeurs_pompe_big_1.jpg;;
POMPES À BÉTON À PARTIR DE 110 M³ / HEURE;;https://www.boels.be/fr/louer/travail-du-beton-et-de-la-pierre/couler-du-beton/pompes-a-beton-a-partir-de-110-m-heure;p.s.d.;p.s.d.;Boels fournit la pompe adéquate pour toute coulée de béton. Depuis la coulée d'une petite dalle pour votre grange jusqu'à la coulée des fondations d'un immeuble de bureau, c'est avec plaisir que nous vous conseillons quant à l'utilisation de la pompe à béton adéquate. Des machinistes expérimentés réfléchissent avec vous sur site pour un travail en souplesse.Utilisation flexibleCoulage par des machinistes expérimentésDiverses pompes à béton disponibles jusqu'à max. 160 m³ / heurePortée maximale de 56mONE CALL 070-22 28 18 (€ 0,15 p/min.);https://www.boels.be/assets/modules/products/pompes_a_beton_a_partir_de_110_m_heure_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Casque de protection obligatoire + Protection oculaire obligatoire;https@__www.boels.be_assets_modules_products_pompes_a_beton_a_partir_de_110_m_heure_big_1.jpg;;
SPATULE DE FINITION À ESSENCE;10949.0;https://www.boels.be/fr/louer/travail-du-beton-et-de-la-pierre/finition-du-beton/spatule-de-finition-a-essence;€ 69,45;€ 173,64;Cette spatule de finition à essence vous permet de lisser parfaitement et sans effort les sols de béton fraichement coulés.Bras de commande 3 mUtilisable pour presque toutes les combinaisons de sols;https://www.boels.be/assets/modules/products/spatule_de_finition_a_essence_big_1.jpg; + Gants de protection obligatoires + Protection auditive obligatoire;https@__www.boels.be_assets_modules_products_spatule_de_finition_a_essence_big_1.jpg;AFWERKSPAAN BENZINE;Vers afgestorte betonvloeren werkt u zonder inspanning mooi glad af met deze afwerkspaan op benzine.Bedieningsarm 3 mInzetbaar voor vrijwel alle vloersamenstellingen
SPATULE DE FINITION ÉLECTRIQUE;10980.0;https://www.boels.be/fr/louer/travail-du-beton-et-de-la-pierre/finition-du-beton/spatule-de-finition-electrique;€ 63,89;€ 159,72;Spatule pour la finition lisse de sols de béton fraîchement coulés.Bras de commande 3 mUtilisable pour presque toutes les combinaisons de sols;https://www.boels.be/assets/modules/products/spatule_de_finition_electrique_big_1.jpg; + Gants de protection obligatoires + Protection auditive obligatoire;https@__www.boels.be_assets_modules_products_spatule_de_finition_electrique_big_1.jpg;AFWERKSPAAN ELEKTRISCH;Spaan voor het glad afwerken van vers afgestorte betonvloeren.Bedieningsarm 3 mInzetbaar voor vrijwel alle vloersamenstellingen
TRUELLE MÉCANIQUE 60 CM;10937.0;https://www.boels.be/fr/louer/travail-du-beton-et-de-la-pierre/finition-du-beton/truelle-mecanique-60-cm;€ 69,58;€ 139,15;Truelles pour le compactage, le ponçage et la finition des sols en ciment et en béton de compositions diverses. Vous pouvez louer ou acheter chez nous des lames combinées ou des disques de compactage. Si vous les louez, un prix d’usure par jour / semaine vous sera facturé en plus du prix de la location de la machine. Souvent, lorsqu’un sol en béton est tout juste fini, il est compacté avec un disque de compactage et fini avec des disques combinés. Les lames combinées sont toujours nécessaires pour la fixation des disques de compactage.Lames combinées et disques de compactage disponibles séparément.Bordureuse pour les bords et les petites surfaces.;https://www.boels.be/assets/modules/products/truelle_mecanique_60_cm_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection auditive obligatoire + Protection respiratoire obligatoire + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_truelle_mecanique_60_cm_big_1.jpg;MECHANISCHE TROFFEL 60 CM;Troffels voor het verdichten, schuren en afwerken van beton- en zandcement vloeren van verschillende samenstellingen. Combinatiebladen en verdichtingsschijven kan u bij ons huren of kopen. Als u deze huurt wordt hier naast de huur van de machine een slijtageprijs per dag/week voor gerekend.Vaak wordt er als de beton net beloopbaar is verdicht met de verdichtingsschijf en vervolgens afgewerkt met de combinatieschijven. De combinatiebladen heeft u altijd nodig ook voor het bevestigen van de verdichtingsschijf.Combinatiebladen en verdichtingsschijf los verkrijgbaarKantenmachine voor de randen en kleine oppervlakken
TRUELLE MÉCANIQUE 600MM 230V;11032.0;https://www.boels.be/fr/louer/travail-du-beton-et-de-la-pierre/finition-du-beton/truelle-mecanique-600mm-230v;p.s.d.;p.s.d.;Réalisez les finitions de votre béton sans gaz d’émission là où vous vous trouvez. Pour compacter, faire les finitions et poncer le béton et le ciment sableux fraîchement coulé. Idéal pour les petits espaces. Les pales arrivent à ras du bord, cette machine est donc idéale pour la finition des bords. Électrique, mais comparable à une truelle essence en termes de puissance.Fourni par défaut avec des lames de finition et des lames de prétraitement. Disques et lames combinées disponibles sur demande.Pour la finition périphérique et les petits espaces;https://www.boels.be/assets/modules/products/truelle_mecanique_600mm_230v_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Casque de protection obligatoire + Protection auditive et oculaire obligatoires + Transport en véhicule utilitaire + Boels Evolution;https@__www.boels.be_assets_modules_products_truelle_mecanique_600mm_230v_big_1.jpg;MECHANISCHE TROFFEL 600MM 230V;Uw beton afwerken zonder emissiegassen in de ruimte waar u bezig bent. Voor het verdichten, afwerken en schuren van pas gestorte beton- en zandcement vloeren. Ideaal voor in kleine ruimtes. De bladen komen tegen de rand waardoor deze machine geschikt is als kanten afwerker. Elektrisch maar qua kracht vergelijkbaar met een benzine troffel!Standaard geleverd met gemonteerde afwerkbladen, voorwerkbladen, schijven en combinatiebladen op aanvraag leverbaar.Voor randafwerking en kleine smalle ruimtes
TRUELLE MÉCANIQUE 90 CM;10916.0;https://www.boels.be/fr/louer/travail-du-beton-et-de-la-pierre/finition-du-beton/truelle-mecanique-90-cm;€ 75,63;€ 151,25;Truelles pour une finition monolithique manuelle lisse de nouveaux sols coulés. Vous pouvez louer ou acheter chez nous des lames de finition, combinées ou des disques de compactage. Si vous les louez, un prix d’usure par jour / semaine vous sera facturé en plus du prix de la location de la machine. Souvent, lorsqu’un sol en béton est tout juste fini, il est compacté avec un disque de compactage et fini avec des disques de finition. Vous aurez toujours besoin de lames de finition, qui servent également à tenir le disque de compactage en place.Lames de finition, lames combinées et disques de compactage disponibles séparément.;https://www.boels.be/assets/modules/products/truelle_mecanique_90_cm_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection auditive obligatoire + Protection respiratoire obligatoire + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_truelle_mecanique_90_cm_big_1.jpg;MECHANISCHE TROFFEL 90 CM;Troffels voor het handmatig glad monolitisch afwerken van nieuw gegoten vloeren. Afwerk- combinatiebladen en verdichtingsschijven kan u bij ons huren of kopen. Als u deze huurt wordt hier naast de huur van de machine een slijtageprijs per dag/week voor gerekend.Vaak wordt er als de beton net beloopbaar is verdicht met de verdichtingsschijf en vervolgens afgewerkt met de afwerkschijven. De afwerkbladen heeft u altijd nodig, deze dienen ook om de verdichtingsschijf op zijn plaats te houden.
TRUELLE MÉCANIQUE 900MM 400V;10657.0;https://www.boels.be/fr/louer/travail-du-beton-et-de-la-pierre/finition-du-beton/truelle-mecanique-900mm-400v;p.s.d.;p.s.d.;Pour la finition du béton fraîchement coulé sans gaz d’émission, avec nos truelles électriques. Pour compacter, faire les finitions et poncer le béton et le ciment sableux fraîchement coulé. Électrique, mais comparable à une truelle essence en termes de puissance.Fourni par défaut avec des lames de finition et des lames de prétraitement. Disques et lames combinées disponibles sur demande.;https://www.boels.be/assets/modules/products/truelle_mecanique_900mm_400v_big_1.jpg; + Gants de protection obligatoires + Protection oculaire et casque de protection obligatoires + Protection auditive et oculaire obligatoires + Transport en véhicule utilitaire + Boels Evolution;https@__www.boels.be_assets_modules_products_truelle_mecanique_900mm_400v_big_1.jpg;MECHANISCHE TROFFEL 900MM 400V;Uw pas gestorte beton inpandig afwerken zonder emissiegassen, dat kan met onze elektrische troffels. Voor het verdichten, afwerken en schuren van pas gestorte beton- en zandcement vloeren. Elektrisch maar qua kracht vergelijkbaar met een benzine troffel!Standaard geleverd met gemonteerde afwerkbladen, voorwerkbladen, schijven en combinatiebladen op aanvraag leverbaar.
HÉLICOPTÈRE RIDE-ON 2 X 90 CM;15193.0;https://www.boels.be/fr/louer/travail-du-beton-et-de-la-pierre/finition-du-beton/helicoptere-ride-on-2-x-90-cm;p.s.d.;p.s.d.;Double hélicoptère pour un résultat rapide et efficace. Sa facilité d'utilisation permet à une seule personne de manier cette machine sans fatigue, même après une longue utilisation. Le diamètre de finition extrêmement large permet une économie de temps ce qui rend cette machine idéale pour la finition de grandes surfaces. Vous pouvez louer ou acheter chez nous des lames de finition, combinées ou des disques de compactage. Si vous les louez, un prix d’usure par jour / semaine vous sera facturé en plus du prix de la location de la machine. Souvent, lorsqu’un sol en béton est tout juste fini, il est compacté avec un disque de compactage et fini avec des disques de finition. Vous aurez toujours besoin de lames de finition, qui servent également à tenir le disque de compactage en place. Cette machine peut accueillir 8 lames et 2 disques.Lames de finition, rallonges, lames combinées et disques de compactage disponibles séparément.Facile d'utilisationInstructions spécialisées, accompagnement et conseils par nos spécialistes du béton;https://www.boels.be/assets/modules/products/helicoptere_ride_on_2_x_90_cm_big_1.jpg; + Travail du béton + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection auditive et oculaire obligatoires + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_helicoptere_ride_on_2_x_90_cm_big_1.jpg;RIDE-ON VLINDERMACHINE 2 X 90 CM;Dubbele vlindermachine, voor een sneller en efficiënter resultaat. Door de gebruiksvriendelijke bediening kan één persoon deze machine bedienen en wordt tevens vermoeidheid door lang gebruik voorkomen. De extra brede afwerkingsdiameter zorgt voor een besparing in tijd, wat deze machine perfect maakt voor het afwerken van grotere oppervlakten. Afwerk- combinatiebladen en verdichtingsschijven kan u bij ons huren of kopen. Als u deze huurt wordt hier naast de huur van de machine een slijtageprijs per dag/week voor gerekend.Vaak wordt er als de beton net beloopbaar is verdicht met de verdichtingsschijf en vervolgens afgewerkt met de afwerkschijven. De afwerkbladen heeft u altijd nodig, deze dienen ook om de verdichtingsschijf op zijn plaats te houden. Op deze machine gaan 8 bladen en 2 schijven.Afwerkbladen, voorwerkbladen, verdichtingsschijven en combinatiebladen los verkrijgbaarEenvoudig in gebruikDeskundige instructie, begeleiding en advies door onze betonspecialisten
AIGUILLES VIBRANTES 42 V;;https://www.boels.be/fr/louer/travail-du-beton-et-de-la-pierre/finition-du-beton/aiguilles-vibrantes-42-v;€ 48,40;€ 121,00;Gamme d’aiguilles vibrantes sûres et facile d’utilisation pour l’étanchéisation de sols en béton, fondations, linteaux et poutres.;https://www.boels.be/assets/modules/products/aiguilles_vibrantes_42_v_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Casque de protection obligatoire + Protection auditive et oculaire obligatoires + Transport en voiture particulière;https@__www.boels.be_assets_modules_products_aiguilles_vibrantes_42_v_big_1.jpg;;
AIGUILLES VIBRANTES 230 V;;https://www.boels.be/fr/louer/travail-du-beton-et-de-la-pierre/finition-du-beton/aiguilles-vibrantes-230-v;€ 38,72;€ 96,80;Aiguilles vibrantes pour le compactage des sols en béton, fondations, linteaux, poutres.;https://www.boels.be/assets/modules/products/aiguilles_vibrantes_230_v_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protections auditives et oculaires, et casque de protection obligatoires. + Transport en voiture particulière;https@__www.boels.be_assets_modules_products_aiguilles_vibrantes_230_v_big_1.jpg;;
BOUCHARDEUSE 122 MM PNEUMATIQUE;10942.0;https://www.boels.be/fr/louer/travail-du-beton-et-de-la-pierre/boucharder/bouchardeuse-122-mm-pneumatique;€ 37,51;€ 75,02;Éliminer les résidus de ciment et les matériaux difficiles à enlever.Embouts en pointe et en croix disponibles séparément.;https://www.boels.be/assets/modules/products/bouchardeuse_122_mm_pneumatique_big_1.jpg; + Gants de protection obligatoires + Chaussures de protection obligatoires + Protection auditive et oculaire obligatoires + Protection respiratoire obligatoire;https@__www.boels.be_assets_modules_products_bouchardeuse_122_mm_pneumatique_big_1.jpg;BOUCHARDEERMACHINE 122 MM PNEUMATISCH;Verwijderen van cementresten en moeilijk te verwijderen materialen.Punt- en kruisbits zijn los verkrijgbaar
BOUCHARDEUSE 280 MM PNEUMATIQUE;10926.0;https://www.boels.be/fr/louer/travail-du-beton-et-de-la-pierre/boucharder/bouchardeuse-280-mm-pneumatique;€ 181,02;€ 452,54;Machine pour le ponçage et la réduction des différences de niveau dans le béton.Embouts en pointe et en croix disponibles séparément.;https://www.boels.be/assets/modules/products/bouchardeuse_280_mm_pneumatique_big_1.jpg; + Gants de protection obligatoires + Protection auditive et oculaire obligatoires + Protection respiratoire obligatoire + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_bouchardeuse_280_mm_pneumatique_big_1.jpg;BOUCHARDEERMACHINE 280 MM PNEUMATISCH;Machine voor het opruwen en reduceren van niveauverschillen in betonvloeren.Punt- en kruisbits zijn los verkrijgbaar
TABLE DE SCIAGE 250 MM;11286.0;https://www.boels.be/fr/louer/travail-du-bois/sciage/table-de-sciage-250-mm;€ 58,99;€ 117,98;Table de sciage puissante d'une grande capacité. Ses dimensions réduites permettent de l'emporter aisément pour divers travaux.Raccordement sur aspirateur de poussière possibleRéglage d'inclinaison 47°G / 2°DAvec pièce de table rapportée;https://www.boels.be/assets/modules/products/table_de_sciage_250_mm_big_1.jpg; + Chaussures de protection obligatoires + Protection auditive et oculaire obligatoires + Protection respiratoire obligatoire + Transport en voiture particulière;https@__www.boels.be_assets_modules_products_table_de_sciage_250_mm_big_1.jpg;ZAAGTAFEL 250 MM;Krachtige zaagtafel met grote zaagcapaciteit die door zijn geringe afmetingen eenvoudig meegenomen kan worden naar elke klus.Aansluiting op stofafzuiging mogelijkHellinginstelling 47° L / 2° RMet tafelinzetstuk
TABLE DE SCIAGE JUSQU'À 300 MM;11284.0;https://www.boels.be/fr/louer/travail-du-bois/sciage/table-de-sciage-jusqua-300-mm;€ 58,99;€ 117,98;Table de sciage professionnelle polyvalente qui convient parfaitement aux activités de construction, mais également comme scie de chantier à utiliser sur les chantiers et dans les ateliers.Lame réglable en hauteurRaccordement sur aspirateur de poussière possibleLame inclinable (45°)Largeur de traversée de 850 mm grâce à l'étrier large;https://www.boels.be/assets/modules/products/table_de_sciage_jusqua_300_mm_big_1.jpg; + Gants de protection obligatoires + Protection auditive et oculaire obligatoires + Protection respiratoire obligatoire + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_table_de_sciage_jusqua_300_mm_big_1.jpg;ZAAGTAFEL TOT 300 MM;Veelzijdige professionele zaagtafel die uitermate geschikt is voor aftimmerwerkzaamheden maar die ook dienst kan doen als bouwzaag voor op de bouw en in de werkplaats.In hoogte instelbaar zaagbladAansluiting op stofafzuiging mogelijk
TABLE DE SCIAGE JUSQU'À 400 MM;11203.0;https://www.boels.be/fr/louer/travail-du-bois/sciage/table-de-sciage-jusqua-400-mm;€ 69,58;€ 139,15;Table de sciage professionnelle polyvalente avec table de travail orientable à 90°, utilisable comme scie de chantier dans la construction ou en atelier. Convient également pour les travaux de finition.;https://www.boels.be/assets/modules/products/table_de_sciage_jusqua_400_mm_big_1.jpg; + Chaussures de protection obligatoires + Protection auditive et oculaire obligatoires + Protection respiratoire obligatoire + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_table_de_sciage_jusqua_400_mm_big_1.jpg;ZAAGTAFEL TOT 400 MM;Veelzijdige professionele zaagtafel met 90° draaibare werktafel in te zetten als bouwzaag voor op de bouw of in de werkplaats. Ook geschikt voor aftimmerwerkzaamheden.In hoogte instelbaar zaagbladAansluiting op stofafzuiging mogelijkKantelbaar zaagblad (45°)Doorvoerbreedte van 930 mm door wijde beugel
TABLE DE SCIAGE JUSQU'À 500 MM;11265.0;https://www.boels.be/fr/louer/travail-du-bois/sciage/table-de-sciage-jusqua-500-mm;€ 117,98;€ 235,95;Table de sciage professionnelle polyvalente qui convient parfaitement aux activités de construction, mais également comme scie de chantier à utiliser sur les chantiers et dans les ateliers.Lame réglable en hauteurTable de travail rabattable d'une longueur totale de 1 806mmTrès mobile;https://www.boels.be/assets/modules/products/table_de_sciage_jusqua_500_mm_big_1.jpg; + Chaussures de protection obligatoires + Protection auditive et oculaire obligatoires + Protection respiratoire obligatoire + Transport en véhicule utilitaire;https@__www.boels.be_assets_modules_products_table_de_sciage_jusqua_500_mm_big_1.jpg;ZAAGTAFEL TOT 500 MM;Veelzijdige professionele zaagtafel die uitermate geschikt is voor aftimmerwerkzaamheden maar die ook dienst kan doen als bouwzaag voor op de bouw en in de werkplaats.In hoogte instelbaar zaagbladInklapbare werktafel met een totale lengte van 1.806 mm
SCIE À TABLE/ÉBOUTEUSE FLIPOVER;11270.0;https://www.boels.be/fr/louer/travail-du-bois/sciage/scie-a-tableebouteuse-flipover;€ 63,53;€ 127,05;Grâce au basculement de position, cette scieuse peut effectuer n'importe quelle opération de sciage : refente, éboutage, la coupe d’onglets et d’onglets doubles.Pour matériaux de grandes dimensionsAvec aspiration de poussière à 3 points;https://www.boels.be/assets/modules/products/scie_a_tableebouteuse_flipover_big_1.jpg; + Chaussures de protection obligatoires + Protection auditive et oculaire obligatoires + Protection respiratoire obligatoire + Transport en voiture particulière;https@__www.boels.be_assets_modules_products_scie_a_tableebouteuse_flipover_big_1.jpg;FLIPOVER TAFEL / AFKORTZAAG;Deze zaagmachine kan door de omschakeling van afkort- naar tafelzaagstand elke zaagbewerking uitvoeren, bijv.: afkorten, schulpen (langszagen), (dubbel)verstek zagen.Voor grote afmetingen materiaalMet 3-punts stofafzuiging
SCIE À ONGLETS ÉLECTRIQUE;11261.0;https://www.boels.be/fr/louer/travail-du-bois/sciage/scie-a-onglets-electrique;€ 60,50;€ 121,00;Pour la réduction des parties de sol en parquet jusqu'à 270 mm, bois, MDF et triplex.Avec angles d’onglet préréglés de 15°, 22,5°, 30°, 45°, 90° et verrouillage rapide jusqu'à 50°Avec aspiration de poussière à 2 points;https://www.boels.be/assets/modules/products/scie_a_onglets_electrique_big_1.jpg; + Chaussures de protection obligatoires + Protection auditive et oculaire obligatoires + Protection respiratoire obligatoire + Transport en voiture particulière;https@__www.boels.be_assets_modules_products_scie_a_onglets_electrique_big_1.jpg;TELESCOOP- / AFKORTZAAG;Voor het afkorten van parketvloerdelen tot 270 mm, hout, MDF en triplex.Met vooringestelde verstekhoeken van 15°, 22,5°, 30°, 45°, 90° en snelvergrendelmechanisme tot 50°Met 2-punts stofafzuiging
SCIE CIRCULAIRE PLONGEANTE;11256.0;https://www.boels.be/fr/louer/travail-du-bois/sciage/scie-circulaire-plongeante;€ 33,28;€ 66,55;Cette machine professionnelle convient pour toutes les activités de sciage sur chantier ou en intérieur. Cette scie circulaire plongeante convient parfaitement aux découpes au centre de grandes plaques, son rail de délignage vous permet d'atteindre le résultat final précis que vous souhaitez atteindre.Réglage électronique du nombre de tours pour bois, trespa, plaques, aluminium et verre acryliqueAvec rail de guidage de 1 600 mmRaccordement pour aspiration de la poussière;https://www.boels.be/assets/modules/products/scie_circulaire_plongeante_big_1.jpg; + Protection auditive et oculaire obligatoires + Protection respiratoire obligatoire;https@__www.boels.be_assets_modules_products_scie_circulaire_plongeante_big_1.jpg;INVALCIRKELZAAG;Deze invalzaag is de perfecte zaag voor als u midden in een grote plaat wilt zagen, door de geleiderail kunt u precies het eindresultaat bereiken wat u voor ogen heeft.Elektronisch regelbaar toerental voor hout, trespa, plaatmateriaal, aluminium en acrylglasInclusief geleiderail van 1.600 mmAansluiting voor stofafzuiging
SCIE CIRCULAIRE MANUELLE;11204.0;https://www.boels.be/fr/louer/travail-du-bois/sciage/scie-circulaire-manuelle;€ 25,71;€ 51,43;Machine professionnelle pour la réduction entre autres de pièces en bois, MDF ou triplex. Equipée de la lame de scie spéciale Widia elle convient également pour scier du trespa.équipée d'une lame de scie Widia spéciale, convient pour le sciage du trespaRaccordement pour aspiration de la poussière;https://www.boels.be/assets/modules/products/scie_circulaire_manuelle_big_1.jpg; + Protection auditive et oculaire obligatoires + Protection respiratoire obligatoire;https@__www.boels.be_assets_modules_products_scie_circulaire_manuelle_big_1.jpg;HANDCIRKELZAAG;Professionele machine voor het afkorten van bijvoorbeeld hout, MDF of triplex. Indien uitgerust met speciaal Widia zaagblad, geschikt voor het zagen van trespa.Met speciaal Widia zaagblad ook geschikt voor het zagen van trespaAansluiting voor stofafzuiging
SCIE CIRCULAIRE MANUELLE SUR BATTERIE;14814.0;https://www.boels.be/fr/louer/travail-du-bois/sciage/scie-circulaire-manuelle-sur-batterie;p.s.d.;p.s.d.;Flexibilité et précision : cette puissante scie circulaire sur batterie s’utilise à la fois seule et sur le rail guide de la scie plongeante (11256). Une machine idéale pour scier à dimension par exemple du bois, du MDF ou du triplex. Avec la lame de scie adaptée, il est également possible de scier du trespa. Elle fonctionne à l’aide d'une batterie 18V/ 8,0 Ah.Cette batterie est en outre utilisable sur toutes les autres machines Bosch de notre assortiment.;https://www.boels.be/assets/modules/products/scie_circulaire_manuelle_sur_batterie_big_1.jpg;;https@__www.boels.be_assets_modules_products_scie_circulaire_manuelle_sur_batterie_big_1.jpg;HANDCIRKELZAAG ACCU;Flexibiliteit en precisie: deze krachtige accu handcirkelzaag is zowel op de geleidingsrail van de invalzaag (11256) te gebruiken als los. De ideale machine voor in afkorten van bijvoorbeeld hout, MDF of triplex. Met een aangepast zaagblad ook geschikt voor trespa. De machine werkt op een 18V/ 8,0 Ah accu die tevens uitwisselbaar is met alle andere accu machines van Bosch binnen ons assortiment.
SCIE SAUTEUSE;11211.0;https://www.boels.be/fr/louer/travail-du-bois/sciage/scie-sauteuse;€ 19,66;€ 39,33;Machines maniables et pratiques pour scier le bois, le plastique et le métal.[11211] pendulaire à 4 positions pour des coupes fines et grossièresSystème de tension de scie sans outilsFréquence de sciage réglableRéglage en onglet jusqu'à 45°Raccordement pour aspiration de la poussière;https://www.boels.be/assets/modules/products/scie_sauteuse_big_1.jpg; + Protection auditive et oculaire obligatoires + Protection respiratoire obligatoire;https@__www.boels.be_assets_modules_products_scie_sauteuse_big_1.jpg;DECOUPEERZAAG;Wendbare en handzame machines voor het zagen in hout, kunststof en metaal.[11211] 4-traps pendeling voor fijne tot grove snedenGereedschapsloos zaagbladenspansysteemRegelbare zaagfrequentieVerstekinstelling tot 45°Aansluiting voor stofafzuiging
SCIE SAUTEUSE SUR BATTERIE;14812.0;https://www.boels.be/fr/louer/travail-du-bois/sciage/scie-sauteuse-sur-batterie;€ 32,67;€ 65,34;Machines maniables et pratiques pour scier le bois, le plastique et le métal.[11211] pendulaire à 4 positions pour des coupes fines et grossièresSystème de tension de scie sans outilsFréquence de sciage réglableRéglage en onglet jusqu'à 45°;https://www.boels.be/assets/modules/products/scie_sauteuse_sur_batterie_big_1.jpg; + Protection auditive et oculaire obligatoires + Protection respiratoire obligatoire;https@__www.boels.be_assets_modules_products_scie_sauteuse_sur_batterie_big_1.jpg;DECOUPEERZAAG ACCU;Krachtige decoupeerzaag met beugelgreep op accu. De beugelgreep is voorzien van een schakelaar waarmee het toerental geregeld kan worden. De zaagbladen kunnen gereedschapsloos gewisseld worden. De machine werkt op de 18V/ 4,0Ah accu die tevens uitwisselbaar is met alle andere accu machines van Bosch binnen ons assortiment.[11211] 4-traps pendeling voor fijne tot grove snedenGereedschapsloos zaagbladenspansysteemRegelbare zaagfrequentieVerstekinstelling tot 45°
DÉCOUPEUSE DE CONTREPLAQUÉ;14696.0;https://www.boels.be/fr/louer/travail-du-bois/sciage/decoupeuse-de-contreplaque;€ 31,76;€ 63,53;La découpeuse de contreplaqué vous permet de découper le stratifié rapidement, avec précision et sans production de poussière. Résultat final : une découpe parfaite sans altération de la couche supérieure.Découpe le stratifié et le MDFCouper sous un angle de 45° grâce à la butée réglable.;https://www.boels.be/assets/modules/products/decoupeuse_de_contreplaque_big_1.jpg;;https@__www.boels.be_assets_modules_products_decoupeuse_de_contreplaque_big_1.jpg;LAMINAATSNIJDER;Met een laminaatsnijder snijdt u laminaat snel, nauwkeurig en stofvrij. Het eindresultaat is een perfecte snede zonder beschadiging van de toplaag.Snijdt laminaat en MDFSnijden onder een hoek van 45° door verstelbare aanslag
ASPIRATEUR DE POUSSIÈRE;11221.0;https://www.boels.be/fr/louer/travail-du-bois/sciage/aspirateur-de-poussiere;€ 117,98;€ 58,99;Aspirateur à poussière pour installation fixe ou mobile dans des espaces clos. Conforme aux normes de travail et de sécurité les plus strictes.Conforme à la norme H3 max. sur la poussière résiduelle 0,1 mg/m³;https://www.boels.be/assets/modules/products/aspirateur_de_poussiere_big_1.jpg; + Chaussures de protection obligatoires + Transport en véhicule utilitaire + Boels Evolution;https@__www.boels.be_assets_modules_products_aspirateur_de_poussiere_big_1.jpg;STOFAFZUIGING;Stofafzuiger voor in zowel mobiele als vaste opstelling in gesloten ruimten. Hij voldoet aan de strengste arbeids- en veiligheidsnormen.Voldoet aan reststofnorm H3 max. 0,1 mg/m³
PACK DE BATTERIE;;https://www.boels.be/fr/louer/travail-du-bois/sciage/pack-de-batterie;p.s.d.;p.s.d.;Le pack de batterie se compose de 2 batteries et d’un chargeur. Grâce à la technologie « une batterie pour tous les appareils », les batteries sont compatibles avec toutes les machines sans fil Bosch. Les batteries 18V Li-ion fournissent suffisamment de puissance pour vos travaux. Grâce aux durées de chargement courtes, vous pouvez travailler sans interruption avec une batterie supplémentaire. Les batteries sont étanches aux projections d’eau et résistent donc à toutes les conditions climatiques classiques. Boels propose deux batteries différentes, afin de vous permettre de travailler de manière optimale. Consultez le schéma pour trouver la batterie adaptée à vos travaux.;https://www.boels.be/assets/modules/products/pack_de_batterie_big_1.jpg;;https@__www.boels.be_assets_modules_products_pack_de_batterie_big_1.jpg;;
